client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738272.mp3	013e95a2dd84bba2649207ab77898b52fc6c3c2d6dfba0737787389659167568	จำได้เลย สอบเขียนเครื่องคิดเลขบน กด ทีนึงไปนอนรอได้เลย		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738273.mp3	00937e0530b8d6c5ffcbb754fa7b111006b79e0bf9bed71385d27dce842d534b	ซาเล้งไทเป เฟี๊ยวเงาะ		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738274.mp3	362c1db323a4fb785562c93539e7a19b235433f40ed1ed1bef15fade9ef336bd	ฉันพบว่ามันยากนิดหน่อยที่จะแบ่งแยก		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738275.mp3	3d249285123b0f97abf91532dd1e1d423421b4d016fa639d14f72db580e46ca1	เพื่อเพิ่มผลผลิต		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738276.mp3	012b7bfe534df18d111be2ac4a4b7375332b307b71fa81c7c95dc45a81f5b173	รายงานการประชุม		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738277.mp3	0199f0df6bbfaf2bf6c6b83e970e89048ed5c77e0946d8f7a32f0f6e7427ded6	พบปลั๊กไฟ! เย่!		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738278.mp3	3c27acb8b6443524b79ef502540d189ada06cb2ddfb5bdeac50e669d2f15e940	รายได้ประชาชาติ		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738279.mp3	018c1a8e785d48f617086ac0f5f0f56e1ad08ed2ca87d06895cd60a972b90207	แล้วตัดสินใจว่าอะไรที่จำเป็น		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738280.mp3	3d01b9012b4e05bcc3358dd96ac2eb1bc121bbf0dacdc9cd651547f35d48da35	ห่างกัน		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738281.mp3	012ece6eca8f213c0f0db271819c60d7eaec14c9c58a395a08793cd3e59b2fff	พี่หมีจ่าย		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738282.mp3	00a561612d95154d49a3df259a904c4eada82ab7bcb761c77ec6cd13436cf4d4	มันมีบอสอยู่สามคนอะ		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738283.mp3	3d3d47bc4aacb832f63369d5dd887b9974756f1319b6b87f3e36aa4457f02dd6	อีกปัญหาที่จำเป็นต้องรีบแก้ไขคือ		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738284.mp3	3d8741591ccc4989fa3d67b724e9db3f3dd06402ac991fb6f3785e49311651fd	และฝั่งไต้หวัน		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738285.mp3	00dd68c7646f522eb6e772965b3ab7c19cc62251752c750898609155cde27f47	ก็ไล่ผู้บริหารออก		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738286.mp3	01891dfe1cab2255eb555653ddfc120955108d236dea21a82edf6032832d3738	แฉไทยเสนอเงิน ปิดปาก! ยิงช่างภาพอิตาลี		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738287.mp3	00e28b8340c236e15840cb9cc83613c47603cd0d45935caedea128295d3aed29	ใช้โปรแกรมเข้ารหัสก็ยังไม่ปลอดภัย ถ้าโดนดักก่อนหน้านั้น		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738288.mp3	00825d11586fc5036fa666054610055483a170ac6352d8a91333095b35befd20	นกเป็ดผีใหญ่		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738289.mp3	0081357d6a4cb8592b15e6cc14ce8784a49ac3536c52ebf840e78eae7200093f	ไม่ได้บอกว่าใครหนักกว่ากันนะ		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738290.mp3	3c374801c710daa959641706f233b79892fba1b6a519f5e5a368fe3b86c5f881	บางทีวันพรุ่งนี้อาจจะดีกว่าเมื่อวานก็ได้นะ		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738291.mp3	01273647eb1bb01e4b4c0678b07a1d6d5022c0e05dedc2490656808d9cc28545	ฉันจะไม่ทำงานในขณะที่ฉันพักฟื้นหลังการผ่าตัด		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738292.mp3	00c178a825c92f763f0c27ff41445e617bee7b436eed1113fb1c62dd532c3b33	ในบางประเทศ		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738293.mp3	0045db91bb84b4e81861acf997e3cf6db3c6e1cc3464743a2379d9d510eb5b07	เห็นหรือยังว่าอะไรที่สนับสนุนรัฐบาล ประชาชนก็ทำได้แค่ แบน		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738294.mp3	3d3bf2a16e4c63264765a9ff9bf3cf6a3e515b17dc3cad411568f1cfbddf8cea	ทำให้ล้างออกง่าย แต่แอลกอฮอล์ในสเปรย์ก็อาจทำให้ผิวคุณแห้งได้เหมือนกัน		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738295.mp3	017d7a3d9122deb281a5f991ba435b0e9da7b1e60aeb233cc8f8f386fedf3798	รถยังติดแฮะ		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738296.mp3	00f9d711195b789cd9fd16adb6a3e2d427bedd7bc760d3a04641f712507f1b30	เรือนจำไทยนี่ก็โคตรแออัดไง จะป้องกันตัวยังไง		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738297.mp3	00200ad3e5ac78cf158aa8001b4dc8d89856dde693cf7bb9e83836a015d1e4bc	จ่า ผมเจอช้างเผือก		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738298.mp3	00a723efdfdecade1ed0809a4f70a2f6eb8f09c08a6c5a169a956d11df352e1b	เอาสำลีมาพันก็ไม่หาย คันจริ๊ง คันอยู่ข้างใน คันหูทีไรขนลุกทุกที		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738299.mp3	01589ed70d8acacffe7772d68aa20b79b172b1fb6439bc11e904c22c0b72f0eb	ไม่งั้นหมิ่นศาลนะ		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738300.mp3	00cd3998ef8e0c065956a60b0f31b7aaa2bde7260864d30464b9ae99a0799d7d	ถ้าของจีนที่มาแรงก็ จาก		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738301.mp3	00979d81fcd3cfcc5f925088fff4266e83549554c89ec3ec1e20b3b1f1d2187f	หนาวเว้ย โฮ่ง		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738302.mp3	01b1261d54d5ce5332d8e4b23c11f4c77aeaab0ebea15c5b867acf906fe2f274	เงื่อนไขน้อยที่สุด		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738303.mp3	3d8adfd90b91ea3f650fd930fc96ba2c46dbeb3e105a55e8c4f9979be194e322	ฮือ ที่ทำงานใช้ เป็นหลักอะ ไม่งั้นก็ต้องย้ายหมด		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738304.mp3	3cf3c01908e959843072df9fdd1248280327229f45df38c48957b5100f9f1a15	แล้วเขย่าให้เข้ากัน		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738305.mp3	0106d6fe13f5d4c34b99b30e3c49f2ef82cc589858b36f5590d2ce00e80ca17a	ลองไปเดินแถวซอยอารีย์อะ โผล่มาอย่างกะม็อบ		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738306.mp3	01cb4c95daa86da93146a8567b3197350551bfcf82e93989ee56aef6c3280b08	น่าจะเป็นแบบนั้น		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738307.mp3	0160e712a4439a11a0548165b8a477abd0d049de66c0691e0da7babbf5b8d55c	เรดิโอเฮด แจกเพลง คลิปเสียง วิดีโอทั้งหมด ให้เข้าถึงได้ทางออนไลน์ ฟรี		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738308.mp3	3e185cfb3d0dc75e99e0c93ea5ab8a12b1c507c1f0ade9f230120df7d30816d5	ตอนนี้มาลงพื้นที่		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738309.mp3	3de4f69ad5300e00fa97684f59167795f7b2b36653c5ea11dd969a8596547436	ประติเษธวิเศษณ์		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738310.mp3	3dd669f7bb70c3753e3417eaea5e0390b10de2511af0aeb867b9ebe541b15292	มักรู้สึกถึงการเป็นเจ้าของทรัพย์		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738311.mp3	00b7db43a8315de8f0b28317abf4c11330e3f5cc84a53fd8bf1c1c9a4134f5e8	ลงไปว่ายน้ำเล่นก่อนสิฮะ		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738312.mp3	00b15a967640a3ff9ef3514676658495b1dda1de93631ad1183161359ac7af32	ตั้งชื่อมันเป็นชื่อเซอร์วิสดอทคอนเทอนเนอร์		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738313.mp3	3d0b97c554620d8d392575d7d74bbc93d9947b3e4422a7e3c89ee926f3e0a7aa	มากกว่าที่ตัวเองประเมินไว้		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738314.mp3	3dee40a2fd5c9cc4bf7b53084ef90acd501afd55ca107ab6a7bc1fb02b01cbf6	พี่เสกผู้ทลายชนชั้น		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738315.mp3	3dbf3271a771ef03918758e633bb5395354fbfb9467047e09b3c8f65bf6d2fc7	จากภูเก็ต		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738316.mp3	3d628b1801873b203e32b5a1aa058a6e266c8cac95995bc79b2bf2d330b7e03c	ลดความเหลื่อมล้ำในการบริการสุขภาพระหว่างข้าราชการ		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738322.mp3	01abe9f61e8bd0510551ab0a577760d7a935141839771842ceab73bc01e969c4	ของจริงฮะ ดูจริงจังมาก		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738323.mp3	014341af86a1682c14922e0c2cc10eb6684de25b18347586599436ec080d3eb2	ยุ่บยั่บฮะ เห็นแล้วเซ็ง		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738324.mp3	00bb54e9ba4ab57eccb3f698e81dd998c6466d5bfc2082dd80fe2bb6e98ffd58	แม้สุดท้ายจะพิสูจน์ได้ว่าไม่ผิด แต่ราคาที่ต้องจ่ายเพื่อความยุติธรรมก็สูงมาก		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738325.mp3	3cfcc13718e6944f21b9ca12c05d22cca5b2208322dd1faf0a69bcd118524b75	สหยูเนี่ยน		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738326.mp3	3d9d98b157f77b9c67eb3dbba0153dd9e0bc77394dfad1c6edc6ecd6d5e382ec	คนร่วมออกกติกา ไม่ได้มาจากกระบวนการที่สังคมยอมรับร่วมกัน		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738327.mp3	003cfa8e9771c39022e63fa74dc0821e87ae7eeb268454163d25fd44f083f985	ชานนท์ อักขระชาตะ		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738328.mp3	0181b3cf6dd9e9e5341ecc6f649132e41c692aa6dbafc591364468e221d57c78	สะเทือนเป็นอย่างยิ่ง		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738329.mp3	3d25c8bde8ae68ea7e7fc606325e7c0bc623b80a06bc4edf6234e0cf17815c0e	สายทวีตนี้		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738330.mp3	016ef7e74b8718e62f8042902c1dc2a625db0b89cfd038ce5655ccfcffa7fea8	หรือมันเกิดขึ้นไปแล้ว		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738331.mp3	0091960466635216fc7dff26d75f7b85b46363e9cf225e3a68a4b2a619cad03a	ฉันเกือบคิดว่าเขาตายไปแล้ว		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738332.mp3	00bbce1840862f6af69a9ebcc7f1dc8867b52dee26f3714d670e87e7e570fb02	อ้อ หมายถึงตัวเอง		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738333.mp3	3e4b541ab7ed3373b91df52341b16df44832af8abaf80c6379e359ada657e5bc	ทุกจังหวัดจะจริญสามารถสร้างรายได้		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738334.mp3	3d50d748a27d8a8a49228671e3f4128cc3f46e603e7f3c548930905bd921014d	ถ้าสีย้อมผมติดมือ		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738335.mp3	0098aa4d1af2856c15b0f93f6610c4e0864735282e3d4b8dd0b6b3ba9b212903	ช่วงนี้ชาวสีม่วงควรจะดีใจ มีข่าวทั้งเบนชลาทิศออกมาเปิดตัว แถมทิมคุกยังได้ขึ้นมาคุมแอปเปิ้ลอีก		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738336.mp3	3dceff8618aa6e2365ed14d55d94e8db8c6f27dd3a3099227d1f7d48a5b2dff2	ระงับยั่วยุ		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738337.mp3	3d8e319600a47aaf3a20ea9ba6cded1bfd594f69a740bd686126c9ccdaf8d479	เวลาบอก "จิตใจไม่พร้อม" ผมคิดว่าเราพูดถึงเรื่องชั่วครั้งชั่วคราวนะ เรื่องสุดวิสัย เรื่องสภาพอารมณ์		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738338.mp3	3cbe62dfd50e34864324a25de49393456b14621e26e5bd0bbe1a0a6d3240f48b	ดูดวงไพ่ยิปซี สิบสอง ราศี ประจำวันที่ สามสิบเก้า พฤษภาคม สองพันห้าร้อยหกสิบสี่		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738339.mp3	3502a4259b1765603c380153c11479ad680a52bdfb772639f42284096a417dcc	และด้วยขนาดของหน้าอกที่แตกต่างกันนี้เองจึงทำให้มีคำว่า คัพเสื้อใน ขึ้นมา		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738340.mp3	3df2efa7ca0a5e1ca49242cddd792b7142b0617aea7e8e3d52d7fabd4ea069bd	มีชื่อเดิมว่า		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738341.mp3	3d52621c480e45d37d1a44233fdf9b958c549c77e770c6a51d9a2f949c5ec0e8	แต่เห็นว่าเขาก็น่ารักและมีสิทธิ์ที่เราต้องเคารพ-สุลักษณ์ ศิวรักษ์		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738342.mp3	3d118d1b149a98d10d0fa52c2fb02b28ffc6644f52cf800e11b0e5b2dba1ed28	ผู้หญิงสองคนยังคงหายไปเมื่อนักผจญเพลิงมาถึง		0	0	twenties		Thai,ไทย,Thailand		th	
2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88	common_voice_th_42738343.mp3	3ca291620fb4b281ec05bad7bac08ed7fac4924a0bc92990757d721ec5f8abc4	แล้วรู้ไหมว่า		0	0	twenties		Thai,ไทย,Thailand		th	
